USN 2020;;;;DSA 2020;;;;NVD 2020;;;;;
 CVE-2020-2910;Priority: Medium;Description: Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization(component: Core). Supported versions that are affected are Prior to 6.0.20and prior to 6.1.6. Easily exploitable vulnerability allows low privilegedattacker with logon to the infrastructure where Oracle VM VirtualBoxexecutes to compromise Oracle VM VirtualBox. While the vulnerability is inOracle VM VirtualBox, attacks may significantly impact additional products.Successful attacks of this vulnerability can result in unauthorizedcreation, deletion or modification access to critical data or all Oracle VMVirtualBox accessible data. CVSS 3.0 Base Score 6.5 (Integrity impacts).CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:N).;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-2910; CVE-2020-2910;Priority: low;Description:Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). Supported versions that are affected are Prior to 6.0.20 and prior to 6.1.6. Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle VM VirtualBox executes to compromise Oracle VM VirtualBox. While the vulnerability is in Oracle VM VirtualBox, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Oracle VM VirtualBox accessible data. CVSS 3.0 Base Score 6.5 (Integrity impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:N).;Link: https://security-tracker.debian.org/tracker/CVE-2020-2910; CVE-2020-2910;CVSS 2.0: 2.1 LOW;CVSS 3.x: 6.5 MEDIUM;Published_date: 04/15/2020;Description: Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). Supported versions that are affected are Prior to 6.0.20 and prior to 6.1.6. Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle VM VirtualBox executes to compromise Oracle VM VirtualBox. While the vulnerability is in Oracle VM VirtualBox, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Oracle VM VirtualBox accessible data. CVSS 3.0 Base Score 6.5 (Integrity impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:N).;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-2910
 CVE-2020-28483;Priority: Medium;Description: This affects all versions of package github.com/gin-gonic/gin. When gin isexposed directly to the internet, a client's IP can be spoofed by settingthe X-Forwarded-For header.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-28483; CVE-2020-28483;Priority: medium;Description:This affects all versions of package github.com/gin-gonic/gin. When gin is exposed directly to the internet, a client's IP can be spoofed by setting the X-Forwarded-For header.;Link: https://security-tracker.debian.org/tracker/CVE-2020-28483; CVE-2020-28483;CVSS 2.0: 5.8 MEDIUM;CVSS 3.x: 7.1 HIGH;Published_date: 01/20/2021;Description: This affects all versions of package github.com/gin-gonic/gin. When gin is exposed directly to the internet, a client's IP can be spoofed by setting the X-Forwarded-For header.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-28483
 CVE-2020-35480;Priority: Medium;Description: An issue was discovered in MediaWiki before 1.35.1. Missing users (accountsthat don't exist) and hidden users (accounts that have been explicitlyhidden due to being abusive, or similar) that the viewer cannot see arehandled differently, exposing sensitive information about the hidden statusto unprivileged viewers. This exists on various code paths.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-35480; CVE-2020-35480;Priority: medium;Description:An issue was discovered in MediaWiki before 1.35.1. Missing users (accounts that don't exist) and hidden users (accounts that have been explicitly hidden due to being abusive, or similar) that the viewer cannot see are handled differently, exposing sensitive information about the hidden status to unprivileged viewers. This exists on various code paths.;Link: https://security-tracker.debian.org/tracker/CVE-2020-35480; CVE-2020-35480;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 5.3 MEDIUM;Published_date: 12/18/2020;Description: An issue was discovered in MediaWiki before 1.35.1. Missing users (accounts that don't exist) and hidden users (accounts that have been explicitly hidden due to being abusive, or similar) that the viewer cannot see are handled differently, exposing sensitive information about the hidden status to unprivileged viewers. This exists on various code paths.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-35480
 CVE-2020-0409;Priority: Medium;Description: In create of FileMap.cpp, there is a possible out of bounds write due to aninteger overflow. This could lead to local escalation of privilege with noadditional execution privileges needed. User interaction is not needed forexploitation.Product: AndroidVersions: Android-10 Android-8.0 Android-8.1Android-9Android ID: A-156997193;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-0409; CVE-2020-0409;Priority: medium;Description:In create of FileMap.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-8.0 Android-8.1 Android-9Android ID: A-156997193;Link: https://security-tracker.debian.org/tracker/CVE-2020-0409; CVE-2020-0409;CVSS 2.0: 4.6 MEDIUM;CVSS 3.x: 7.8 HIGH;Published_date: 11/10/2020;Description: In create of FileMap.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-8.0 Android-8.1 Android-9Android ID: A-156997193;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-0409
 CVE-2020-0404;Priority: Medium;Description: In uvc_scan_chain_forward of uvc_driver.c, there is a possible linked listcorruption due to an unusual root cause. This could lead to localescalation of privilege in the kernel with no additional executionprivileges needed. User interaction is not needed for exploitation.Product:AndroidVersions: Android kernelAndroid ID: A-111893654References: Upstreamkernel;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-0404; CVE-2020-0404;Priority: medium;Description:In uvc_scan_chain_forward of uvc_driver.c, there is a possible linked list corruption due to an unusual root cause. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-111893654References: Upstream kernel;Link: https://security-tracker.debian.org/tracker/CVE-2020-0404; CVE-2020-0404;CVSS 2.0: 4.9 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 09/17/2020;Description: In uvc_scan_chain_forward of uvc_driver.c, there is a possible linked list corruption due to an unusual root cause. This could lead to local escalation of privilege in the kernel with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-111893654References: Upstream kernel;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-0404
 CVE-2020-18184;Priority: Medium;Description: In PluxXml V5.7,the theme edit function/PluXml/core/admin/parametres_edittpl.php allows remote attackers toexecute arbitrary PHP code by placing this code into a template.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-18184; CVE-2020-18184;Priority: medium;Description:In PluxXml V5.7,the theme edit function /PluXml/core/admin/parametres_edittpl.php allows remote attackers to execute arbitrary PHP code by placing this code into a template.;Link: https://security-tracker.debian.org/tracker/CVE-2020-18184; CVE-2020-18184;CVSS 2.0: 6.5 MEDIUM;CVSS 3.x: 7.2 HIGH;Published_date: 10/02/2020;Description: In PluxXml V5.7,the theme edit function /PluXml/core/admin/parametres_edittpl.php allows remote attackers to execute arbitrary PHP code by placing this code into a template.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-18184
 CVE-2020-18185;Priority: Medium;Description: class.plx.admin.php in PluXml 5.7 allows attackers to execute arbitrary PHPcode by modify the configuration file in a linux environment.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-18185; CVE-2020-18185;Priority: high;Description:class.plx.admin.php in PluXml 5.7 allows attackers to execute arbitrary PHP code by modify the configuration file in a linux environment.;Link: https://security-tracker.debian.org/tracker/CVE-2020-18185; CVE-2020-18185;CVSS 2.0: 7.5 HIGH;CVSS 3.x: 9.8 CRITICAL;Published_date: 10/02/2020;Description: class.plx.admin.php in PluXml 5.7 allows attackers to execute arbitrary PHP code by modify the configuration file in a linux environment.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-18185
 CVE-2020-6805;Priority: Medium;Description: When removing data about an origin whose tab was recently closed, ause-after-free could occur in the Quota manager, resulting in a potentiallyexploitable crash. This vulnerability affects Thunderbird < 68.6, Firefox <74, Firefox < ESR68.6, and Firefox ESR < 68.6.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-6805; CVE-2020-6805;Priority: medium;Description:When removing data about an origin whose tab was recently closed, a use-after-free could occur in the Quota manager, resulting in a potentially exploitable crash. This vulnerability affects Thunderbird < 68.6, Firefox < 74, Firefox < ESR68.6, and Firefox ESR < 68.6.;Link: https://security-tracker.debian.org/tracker/CVE-2020-6805; CVE-2020-6805;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 03/25/2020;Description: When removing data about an origin whose tab was recently closed, a use-after-free could occur in the Quota manager, resulting in a potentially exploitable crash. This vulnerability affects Thunderbird < 68.6, Firefox < 74, Firefox < ESR68.6, and Firefox ESR < 68.6.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-6805
 CVE-2020-6806;Priority: Medium;Description: By carefully crafting promise resolutions, it was possible to cause anout-of-bounds read off the end of an array resized during script execution.This could have led to memory corruption and a potentially exploitablecrash. This vulnerability affects Thunderbird < 68.6, Firefox < 74, Firefox< ESR68.6, and Firefox ESR < 68.6.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-6806; CVE-2020-6806;Priority: medium;Description:By carefully crafting promise resolutions, it was possible to cause an out-of-bounds read off the end of an array resized during script execution. This could have led to memory corruption and a potentially exploitable crash. This vulnerability affects Thunderbird < 68.6, Firefox < 74, Firefox < ESR68.6, and Firefox ESR < 68.6.;Link: https://security-tracker.debian.org/tracker/CVE-2020-6806; CVE-2020-6806;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 03/25/2020;Description: By carefully crafting promise resolutions, it was possible to cause an out-of-bounds read off the end of an array resized during script execution. This could have led to memory corruption and a potentially exploitable crash. This vulnerability affects Thunderbird < 68.6, Firefox < 74, Firefox < ESR68.6, and Firefox ESR < 68.6.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-6806
 CVE-2020-6801;Priority: Medium;Description: Mozilla developers reported memory safety bugs present in Firefox 72. Someof these bugs showed evidence of memory corruption and we presume that withenough effort some of these could have been exploited to run arbitrarycode. This vulnerability affects Firefox < 73.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-6801; CVE-2020-6801;Priority: medium;Description:Mozilla developers reported memory safety bugs present in Firefox 72. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 73.;Link: https://security-tracker.debian.org/tracker/CVE-2020-6801; CVE-2020-6801;CVSS 2.0: 6.8 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 03/02/2020;Description: Mozilla developers reported memory safety bugs present in Firefox 72. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 73.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-6801
 CVE-2020-6802;Priority: Medium;Description: In Mozilla Bleach before 3.11, a mutation XSS affects users callingbleach.clean with noscript and a raw tag in the allowed/whitelisted tagsoption.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-6802; CVE-2020-6802;Priority: medium;Description:In Mozilla Bleach before 3.11, a mutation XSS affects users calling bleach.clean with noscript and a raw tag in the allowed/whitelisted tags option.;Link: https://security-tracker.debian.org/tracker/CVE-2020-6802; CVE-2020-6802;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 03/24/2020;Description: In Mozilla Bleach before 3.11, a mutation XSS affects users calling bleach.clean with noscript and a raw tag in the allowed/whitelisted tags option.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-6802
 CVE-2020-26217;Priority: Medium;Description: XStream before version 1.4.14 is vulnerable to Remote Code Execution.Thevulnerability may allow a remote attacker to run arbitrary shell commandsonly by manipulating the processed input stream. Only users who rely onblocklists are affected. Anyone using XStream's Security Frameworkallowlist is not affected. The linked advisory provides code workaroundsfor users who cannot upgrade. The issue is fixed in version 1.4.14.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-26217; CVE-2020-26217;Priority: high;Description:XStream before version 1.4.14 is vulnerable to Remote Code Execution.The vulnerability may allow a remote attacker to run arbitrary shell commands only by manipulating the processed input stream. Only users who rely on blocklists are affected. Anyone using XStream's Security Framework allowlist is not affected. The linked advisory provides code workarounds for users who cannot upgrade. The issue is fixed in version 1.4.14.;Link: https://security-tracker.debian.org/tracker/CVE-2020-26217; CVE-2020-26217;CVSS 2.0: 9.3 HIGH;CVSS 3.x: 8.8 HIGH;Published_date: 11/16/2020;Description: XStream before version 1.4.14 is vulnerable to Remote Code Execution.The vulnerability may allow a remote attacker to run arbitrary shell commands only by manipulating the processed input stream. Only users who rely on blocklists are affected. Anyone using XStream's Security Framework allowlist is not affected. The linked advisory provides code workarounds for users who cannot upgrade. The issue is fixed in version 1.4.14.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-26217
